# x, y, speed_mps, dist_to_wall
-16.9239,38.5757,2,0
-16.6616,38.7885,2,0
-16.4025,39.0074,2,0
-16.1471,39.2322,2,0
-15.8955,39.4625,2,0
-15.6484,39.6981,2,0
-15.4059,39.9387,2,0
-15.1687,40.1839,2,0
-14.937,40.4334,2,0
-14.7115,40.6867,2,0
-14.4926,40.9436,2,0
-14.2807,41.2036,2,0
-14.0765,41.4663,2,0
-13.8804,41.7315,2,0
-13.693,41.9987,2,0
-13.5149,42.2677,2,0
-13.3465,42.5381,2,0
-13.1884,42.8096,2,0
-13.0411,43.0821,2,0
-12.905,43.3551,2,0
-12.7805,43.6286,2,0
-12.6679,43.9024,2,0
-12.5675,44.1763,2,0
-12.4795,44.4502,2,0
-12.4039,44.724,2,0
-12.3406,44.9977,2,0
-12.2895,45.2711,2,0
-12.2504,45.5443,2,0
-12.2229,45.8173,2,0
-12.2067,46.0902,2,0
-12.2015,46.3631,2,0
-12.2067,46.6363,2,0
-12.2222,46.9107,2,0
-12.2477,47.1882,2,0
-12.2836,47.4715,2,0
-12.3313,47.7655,2,0
-12.3821,48.0869,2,0
-12.4094,48.4663,2,0
-12.433,48.881,2,0
-12.6593,48.9843,2,0
-12.9008,49.0881,2,0
-13.1799,49.157,2,0
-13.4762,49.2159,2,0
-13.7781,49.2728,2,0
-14.0821,49.3195,2,0
-14.3867,49.3485,2,0
-14.6912,49.3674,2,0
-14.9951,49.3838,2,0
-15.2983,49.3998,2,0
-15.6006,49.4154,2,0
-15.902,49.4302,2,0
-16.2023,49.4444,2,0
-16.5017,49.4582,2,0
-16.8002,49.4719,2,0
-17.0976,49.4855,2,0
-17.3941,49.499,2,0
-17.6898,49.5126,2,0
