# x,y,yaw_rad,speed_mps,dist_to_wall
44.6961,4.3162,1.563,6.57801,1.8
44.69688,4.4162,1.56361,6.62346,1.8
44.6976,4.51619,1.56601,6.6686,1.8
44.69808,4.61619,1.56618,6.71344,1.8
44.69854,4.71619,1.56808,6.75797,1.8
44.69881,4.81619,1.56739,6.80222,1.8
44.69915,4.91619,1.56931,6.8462,1.8
44.6993,5.01619,1.56851,6.88986,1.8
44.69953,5.11619,1.56962,6.93298,1.8
44.69965,5.21619,1.57029,6.97861,1.8
44.6997,5.31619,1.56991,7.00169,1.8
44.69978,5.41619,1.57064,6.99976,1.8
44.6998,5.51619,1.56971,7.0,1.8
44.69991,5.61619,1.57089,7.00001,1.8
44.6999,5.71619,1.57089,7.0,1.8
44.69989,5.81619,1.56987,7.0,1.8
44.69998,5.91619,1.57062,7.0,1.8
44.7,6.01619,1.57079,7.0,1.8
44.7,6.11619,1.5708,7.0,1.8
44.7,6.21619,1.57079,7.0,1.8
44.7,6.31619,1.5708,7.0,1.8
44.7,6.41619,1.5708,7.0,1.8
44.7,6.51619,1.5708,7.0,1.8
44.7,6.61619,1.5708,7.0,1.8
44.7,6.71619,1.5708,7.0,1.8
44.7,6.81619,1.5708,7.0,1.8
44.7,6.91619,1.5708,7.0,1.8
44.7,7.01619,1.5708,7.0,1.8
44.7,7.11619,1.5708,7.0,1.8
44.7,7.21619,1.5708,7.0,1.8
44.7,7.31619,1.5708,7.0,1.8
44.7,7.41619,1.5708,7.0,1.8
44.7,7.51619,1.5708,7.0,1.8
44.7,7.61619,1.5708,7.0,1.8
44.7,7.71619,1.5708,7.0,1.8
44.7,7.81619,1.5708,7.0,1.8
44.7,7.91619,1.5708,7.0,1.8
44.7,8.01619,1.5708,7.0,1.8
44.7,8.11619,1.5708,7.0,1.8
44.7,8.21619,1.5708,7.0,1.8
44.7,8.31619,1.5708,7.0,1.8
44.7,8.41619,1.5708,7.0,1.8
44.7,8.51619,1.5708,7.0,1.8
44.7,8.61619,1.5708,7.0,1.8
44.7,8.71619,1.5708,7.0,1.8
44.7,8.81619,1.5708,7.0,1.8
44.7,8.91619,1.5708,7.0,1.8
44.7,9.01619,1.5708,7.0,1.8
44.7,9.11619,1.5708,7.0,1.8
44.7,9.21619,1.5708,7.0,1.8
44.7,9.31619,1.5708,7.0,1.8
44.7,9.41619,1.5708,7.0,1.8
44.7,9.51619,1.5708,7.0,1.8
44.7,9.61619,1.5708,7.0,1.8
44.7,9.71619,1.5708,7.0,1.8
44.7,9.81619,1.5708,7.0,1.8
44.7,9.91619,1.5708,7.0,1.8
44.7,10.01619,1.5708,7.0,1.8
44.7,10.11619,1.5708,7.0,1.80004
44.7,10.21619,1.5708,7.0,1.7997
44.7,10.31619,1.5708,7.0,1.80144
44.7,10.41619,1.5708,7.0,1.79561
44.7,10.51619,1.5708,7.0,1.8498
44.7,10.61619,1.5708,7.0,1.84886
44.7,10.71619,1.5708,7.0,1.85039
44.7,10.81619,1.5708,7.0,1.84992
44.7,10.91619,1.5708,7.0,1.85001
44.7,11.01619,1.5708,7.0,1.85
44.7,11.11619,1.5708,7.0,1.85
44.7,11.21619,1.5708,7.0,1.85
44.7,11.31619,1.5708,7.0,1.85
44.7,11.41619,1.5708,7.0,1.85
44.7,11.51619,1.5708,7.0,1.85
44.7,11.61619,1.5708,7.0,1.85
44.7,11.71619,1.5708,7.0,1.85
44.7,11.81619,1.5708,7.0,1.85
44.7,11.91619,1.5708,7.0,1.85
44.7,12.01619,1.5708,7.0,1.85
44.7,12.11619,1.5708,7.0,1.85
44.7,12.21619,1.5708,7.0,1.85
44.7,12.31619,1.5708,7.0,1.85
44.7,12.41619,1.5708,7.0,1.85
44.7,12.51619,1.5708,7.0,1.85
44.7,12.61619,1.5708,7.0,1.85
44.7,12.71619,1.5708,7.0,1.85
44.7,12.81619,1.5708,7.0,1.85
44.7,12.91619,1.5708,7.0,1.85
44.7,13.01619,1.5708,7.0,1.85
44.7,13.11619,1.5708,7.0,1.85
44.7,13.21619,1.5708,7.0,1.85
44.7,13.31619,1.5708,7.0,1.85
44.7,13.41619,1.5708,7.0,1.85
44.7,13.51619,1.5708,7.0,1.85
44.7,13.61619,1.5708,7.0,1.85
44.7,13.71619,1.5708,7.0,1.85
44.7,13.81619,1.5708,7.0,1.85
44.7,13.91619,1.5708,7.0,1.85
44.7,14.01619,1.5708,7.0,1.85
44.7,14.11619,1.5708,7.0,1.85
44.7,14.21619,1.5708,7.0,1.85
44.7,14.31619,1.5708,7.0,1.85
44.7,14.41619,1.5708,7.0,1.85
44.7,14.51619,1.5708,7.0,1.85
44.7,14.61619,1.5708,7.0,1.85
44.7,14.71619,1.5708,7.0,1.85
44.7,14.81619,1.5708,7.0,1.85
44.7,14.91619,1.5708,7.0,1.85
44.7,15.01619,1.5708,7.0,1.85
44.7,15.11619,1.5708,7.0,1.85
44.7,15.21619,1.5708,7.0,1.85
44.7,15.31619,1.5708,7.0,1.85
44.7,15.41619,1.5708,7.0,1.85
44.7,15.51619,1.5708,7.0,1.85
44.7,15.61619,1.5708,7.0,1.85
44.7,15.71619,1.5708,7.0,1.85
44.7,15.81619,1.5708,7.0,1.85
44.7,15.91619,1.5708,7.0,1.85
44.7,16.01619,1.5708,7.0,1.85
44.7,16.11619,1.5708,7.0,1.85
44.7,16.21619,1.5708,7.0,1.85
44.7,16.31619,1.5708,7.0,1.85
44.7,16.41619,1.5708,7.0,1.85
44.7,16.51619,1.5708,7.0,1.85
44.7,16.61619,1.5708,7.0,1.85
44.7,16.71619,1.5708,7.0,1.85
44.7,16.81619,1.5708,7.0,1.85
44.7,16.91619,1.5708,7.0,1.85
44.7,17.01619,1.5708,7.0,1.85
44.7,17.11619,1.5708,7.0,1.85
44.7,17.21619,1.5708,7.0,1.85
44.7,17.31619,1.5708,7.0,1.85
44.7,17.41619,1.5708,7.0,1.85
44.7,17.51619,1.5708,7.0,1.85
44.7,17.61619,1.5708,7.00005,1.85
44.7,17.71619,1.5708,6.99959,1.85
44.7,17.81619,1.5708,7.00194,1.85
44.7,17.91619,1.5708,6.98247,1.85
44.7,18.01619,1.5708,6.95309,1.85
44.7,18.11619,1.5708,6.92423,1.85
44.7,18.21619,1.5708,6.89532,1.85
44.7,18.31619,1.5708,6.86625,1.85
44.7,18.41619,1.5708,6.83705,1.85
44.7,18.51619,1.5708,6.80775,1.85
44.7,18.61619,1.5708,6.7783,1.85
44.7,18.71619,1.5708,6.74873,1.85
44.7,18.81619,1.5708,6.71904,1.85
44.7,18.91619,1.5708,6.68919,1.85
44.7,19.01619,1.5708,6.65924,1.85
44.7,19.11619,1.5708,6.62912,1.85
44.7,19.21619,1.5708,6.59889,1.85
44.7,19.31619,1.5708,6.56852,1.85
44.7,19.41619,1.5708,6.53798,1.85
44.7,19.51619,1.5708,6.50735,1.85
44.7,19.61619,1.5708,6.47652,1.85
44.7,19.71619,1.5708,6.44557,1.85
44.7,19.81619,1.5708,6.41448,1.85
44.7,19.91619,1.5708,6.3832,1.85
44.7,20.01619,1.5708,6.35181,1.85
44.7,20.11619,1.5708,6.32023,1.85
44.7,20.21619,1.5708,6.28851,1.85002
44.7,20.31619,1.5708,6.25664,1.8499
44.7,20.41619,1.5708,6.22457,1.85032
44.7,20.51619,1.5708,6.19237,1.84995
44.7,20.61619,1.5708,6.15998,1.84204
44.7,20.71619,1.5708,6.12742,1.79461
44.7,20.81619,1.5708,6.0947,1.80116
44.7,20.91619,1.5708,6.06179,1.79984
44.7,21.01619,1.5708,6.02872,1.8
44.7,21.11619,1.5708,5.99544,1.80001
44.7,21.21619,1.5708,5.962,1.8
44.7,21.31619,1.5708,5.92837,1.8
44.7,21.41619,1.5708,5.89451,1.8
44.7,21.51619,1.5708,5.8605,1.8
44.7,21.61619,1.5708,5.82626,1.8
44.7,21.71619,1.5708,5.79183,1.8
44.7,21.81619,1.5708,5.75721,1.8
44.7,21.91619,1.5708,5.72234,1.8
44.7,22.01619,1.5708,5.68731,1.8
44.7,22.11619,1.5708,5.65202,1.8
44.7,22.21619,1.5708,5.61652,1.8
44.7,22.31619,1.5708,5.58081,1.8
44.7,22.41619,1.5708,5.54483,1.8
44.7,22.51619,1.5708,5.50868,1.8
44.7,22.61619,1.5708,5.47223,1.8
44.7,22.71619,1.5708,5.43556,1.8
44.7,22.81619,1.5708,5.39866,1.8
44.7,22.91619,1.5708,5.36146,1.8
44.7,23.01619,1.5708,5.32405,1.8
44.7,23.11619,1.5708,5.28633,1.8
44.7,23.21619,1.5708,5.24836,1.8
44.7,23.31619,1.5708,5.21014,1.8
44.7,23.41619,1.5708,5.17158,1.8
44.7,23.51619,1.5708,5.13279,1.8
44.7,23.61619,1.5708,5.09365,1.8
44.7,23.71619,1.5708,5.05424,1.8
44.7,23.81619,1.5708,5.01452,1.8
44.7,23.91619,1.5708,4.97445,1.8
44.7,24.01619,1.5708,4.93412,1.8
44.7,24.11619,1.5708,4.89339,1.8
44.7,24.21619,1.5708,4.85235,1.8
44.7,24.31619,1.5708,4.81098,1.8
44.7,24.41619,1.5708,4.7692,1.8
44.7,24.51619,1.5708,4.72711,1.8
44.7,24.61619,1.5708,4.68459,1.8
44.7,24.71619,1.5708,4.64169,1.8
44.7,24.81619,1.57079,4.59842,1.8
44.7,24.91619,1.5708,4.55469,1.8
44.7,25.01619,1.57095,4.5106,1.8
44.69998,25.11619,1.57175,4.46602,1.8
44.69989,25.21619,1.57066,4.42101,1.8
44.6999,25.31619,1.57086,4.37555,1.8
44.6999,25.41619,1.57076,4.32958,1.8
44.6999,25.51619,1.57185,4.28317,1.8
44.69979,25.61619,1.57103,4.23619,1.8
44.69977,25.71619,1.57212,4.18872,1.8
44.69964,25.81619,1.572,4.14071,1.8
44.69952,25.91619,1.57197,4.09209,1.8
44.6994,26.01619,1.57306,4.04295,1.8
44.69917,26.11619,1.57214,3.99316,1.8
44.69904,26.21619,1.57396,3.94275,1.8
44.69872,26.31619,1.57434,3.89172,1.8
44.69837,26.41619,1.57546,3.83995,1.8
44.6979,26.51619,1.57585,3.78754,1.8
44.6974,26.61619,1.57812,3.73434,1.8
44.69666,26.71618,1.57848,3.6804,1.8
44.6959,26.81618,1.57996,3.62567,1.8
44.69498,26.91618,1.58253,3.57005,1.8
44.69381,27.01617,1.58424,3.51361,1.8
44.69246,27.11616,1.58681,3.4562,1.8
44.69086,27.21615,1.58852,3.39784,1.8
44.68909,27.31613,1.59266,3.33848,1.8
44.6869,27.41611,1.59466,3.27799,1.8
44.68452,27.51608,1.59861,3.21645,1.8
44.68173,27.61604,1.60181,3.15362,1.79999
44.67863,27.71599,1.60559,3.08955,1.80011
44.67516,27.81593,1.60917,3.02415,1.79947
44.67132,27.91586,1.61359,2.95723,1.80651
44.66704,28.01577,1.61688,2.88886,1.82937
44.66243,28.11566,1.62154,2.81874,1.84227
44.65736,28.21553,1.62449,2.74688,1.86667
44.65199,28.31539,1.629,2.6731,1.88972
44.64618,28.41522,1.63157,2.59716,1.86245
44.6401,28.51503,1.63456,2.51903,1.87753
44.63373,28.61483,1.63701,2.4383,1.88987
44.62712,28.71461,1.63907,2.35485,1.91912
44.62029,28.81438,1.64087,2.26839,1.94701
44.61329,28.91412,1.64203,2.17825,1.95021
44.60617,29.01389,1.87676,2.08467,1.95006
