# time_s,x_m,y_m,yaw_rad,speed_mps
7.69213,-3.8489,-6.29828,-3.12537,1.0
7.71413,-3.86889,-6.2986,-3.12537,1.0
7.7428300000000005,-3.89889,-6.29909,-3.12537,1.0
7.76383,-3.91889,-6.29941,-3.12537,1.0
7.786029999999999,-3.93888,-6.29974,-3.12537,1.0
7.81023,-3.96888,-6.30023,-3.12537,1.0
7.83363,-3.98888,-6.30055,-3.12537,1.0
7.85523,-4.00888,-6.30087,-3.12537,1.0
7.879829999999999,-4.03887,-6.30136,-3.12537,1.0
7.90093,-4.05887,-6.30169,-3.12537,1.0
7.922529999999999,-4.07887,-6.30201,-3.12537,1.0
7.94363,-4.09886,-6.30234,-3.12537,1.0
7.96643,-4.11886,-6.30266,-3.12537,1.0
7.99393,-4.14886,-6.30315,-3.12537,1.0
8.02123,-4.17885,-6.30363,-3.12537,1.0
8.041429999999998,-4.19885,-6.30396,-3.12537,1.0
8.06493,-4.21885,-6.30428,-3.12537,1.0
8.085629999999998,-4.23884,-6.30461,-3.12537,1.0
8.10893,-4.25884,-6.30493,-3.12537,1.0
8.136230000000001,-4.28884,-6.30542,-3.12537,1.0
8.16143,-4.31883,-6.3059,-3.12537,1.0
8.18363,-4.33883,-6.30623,-3.12537,1.0
8.206330000000001,-4.35883,-6.30655,-3.12537,1.0
8.23153,-4.38883,-6.30704,-3.12537,1.0
8.25233,-4.40882,-6.30736,-3.12537,1.0
8.28183,-4.43882,-6.30785,-3.12537,1.0
8.304030000000001,-4.45882,-6.30818,-3.12537,1.0
8.32443,-4.47881,-6.3085,-3.12537,1.0
8.346330000000002,-4.49881,-6.30882,-3.12537,1.0
8.372630000000001,-4.52881,-6.30931,-3.12537,1.0
8.39593,-4.5488,-6.30964,-3.12537,1.0
8.42043,-4.5788,-6.31012,-3.12537,1.0
8.441230000000001,-4.5988,-6.31045,-3.12537,1.0
8.46283,-4.61879,-6.31077,-3.12537,1.0
8.484730000000003,-4.63879,-6.3111,-3.12537,1.0
8.50573,-4.65879,-6.31142,-3.12537,1.0
8.532230000000002,-4.68879,-6.31191,-3.12537,1.0
8.55603,-4.70878,-6.31223,-3.12537,1.0
8.58033,-4.73878,-6.31272,-3.12537,1.0
8.60483,-4.75878,-6.31304,-3.12537,1.0
8.62613,-4.77877,-6.31337,-3.12537,1.0
8.64613,-4.79877,-6.31369,-3.12537,1.0
8.669630000000002,-4.82877,-6.31418,-3.12537,1.0
8.690530000000003,-4.84876,-6.3145,-3.12537,1.0
8.71273,-4.86876,-6.31483,-3.12537,1.0
8.735430000000001,-4.88876,-6.31515,-3.12537,1.0
8.75993,-4.91876,-6.31564,-3.12537,1.0
8.78173,-4.93875,-6.31596,-3.12537,1.0
8.803330000000003,-4.95875,-6.31629,-3.12537,1.0
8.82583,-4.97875,-6.31661,-3.12537,1.0
8.850830000000002,-5.00874,-6.3171,-3.12537,1.0
8.872630000000001,-5.02874,-6.31742,-3.12537,1.0
8.89273,-5.04874,-6.31775,-3.12537,1.0
8.91303,-5.06874,-6.31807,-3.12537,1.0
8.935030000000001,-5.08873,-6.3184,-3.12537,1.0
8.95973,-5.11873,-6.31888,-3.12537,1.0
8.983830000000001,-5.13873,-6.31921,-3.12537,1.0
9.00583,-5.15872,-6.31953,-3.12537,1.0
9.031030000000001,-5.18872,-6.32002,-3.12537,1.0
9.05173,-5.20872,-6.32034,-3.12537,1.0
9.07573,-5.22871,-6.32067,-3.12537,1.0
9.099630000000001,-5.25871,-6.32115,-3.12537,1.0
9.120430000000002,-5.27871,-6.32148,-3.12537,1.0
9.142330000000001,-5.29871,-6.3218,-3.12537,1.0
9.164830000000002,-5.3187,-6.32213,-3.12537,1.0
9.186230000000002,-5.3387,-6.32245,-3.12537,1.0
9.21003,-5.3687,-6.32294,-3.12537,1.0
9.23403,-5.38869,-6.32326,-3.12537,1.0
9.255130000000001,-5.40869,-6.32359,-3.12537,1.0
9.28013,-5.43869,-6.32408,-3.12537,1.0
9.30433,-5.45868,-6.3244,-3.12537,1.0
9.331430000000001,-5.48868,-6.32489,-3.12537,1.0
9.352230000000002,-5.50868,-6.32521,-3.12537,1.0
9.373930000000001,-5.52868,-6.32554,-3.12537,1.0
9.40073,-5.55867,-6.32602,-3.12537,1.0
9.422730000000001,-5.57867,-6.32635,-3.12537,1.0
9.443730000000002,-5.59867,-6.32667,-3.12537,1.0
9.46573,-5.61866,-6.327,-3.12537,1.0
9.491330000000001,-5.64866,-6.32748,-3.12537,1.0
9.514130000000002,-5.66866,-6.32781,-3.12537,1.0
9.535230000000002,-5.68865,-6.32813,-3.12537,1.0
9.56203,-5.71865,-6.32862,-3.12537,1.0
9.585930000000001,-5.73865,-6.32894,-3.12537,1.0
9.61243,-5.76864,-6.32943,-3.12537,1.0
9.63503,-5.78864,-6.32975,-3.12537,1.0
9.66083,-5.81864,-6.33024,-3.12537,1.0
9.68433,-5.83863,-6.33056,-3.12537,1.0
9.706430000000001,-5.85863,-6.33089,-3.12537,1.0
9.73273,-5.88863,-6.33138,-3.12537,1.0
9.75593,-5.90863,-6.3317,-3.12537,1.0
9.780630000000002,-5.93862,-6.33219,-3.12537,1.0
9.800930000000001,-5.95862,-6.33251,-3.12537,1.0
9.82283,-5.97862,-6.33284,-3.12537,1.0
9.845130000000001,-5.99861,-6.33316,-3.12537,1.0
9.872330000000002,-6.02861,-6.33365,-3.12537,1.0
9.89473,-6.04861,-6.33397,-3.12537,1.0
9.916530000000002,-6.0686,-6.3343,-3.12537,1.0
9.94153,-6.0986,-6.33478,-3.12537,1.0
9.961829999999999,-6.1186,-6.33511,-3.12537,1.0
9.98553,-6.13859,-6.33543,-3.12537,1.0
